stream_ID,fpbFtrTy,fpbFPasSta,cost,pass_score,beta_pass
11737,Bridge,Passable,370171,1,
11763,Bridge,Passable,370171,1,
11763,Culvert,Partial,108847.2,0.5,
11763,Culvert,Partial,108847.2,0.5,
11763,Culvert,Partial,108847.2,0.5,
11771,Culvert,Partial,108847.2,0.5,
11790,Culvert,Partial,108847.2,0.5,
11795,Falls,Unknown,455041.93,0.5,
11877,Culvert,Partial,108847.2,0.5,
11877,Bridge,Passable,370171,1,
11877,Bridge,Passable,370171,1,
11877,Bridge,Passable,370171,1,
11877,Culvert,Partial,108847.2,0.5,
11877,Falls,UnkAnad,455041.93,0.5,
11889,Culvert,Passable,108847.2,1,
11893,Culvert,Passable,108847.2,1,
11893,Bridge,Passable,370171,1,
11893,Culvert,Partial,108847.2,0.5,
11893,Bridge,Passable,370171,1,
11893,Culvert,Passable,108847.2,1,
11893,Culvert,Passable,108847.2,1,
11921,Culvert,Partial,108847.2,0.5,
11921,Culvert,Partial,108847.2,0.5,
11970,Culvert,Partial,108847.2,0.5,
11978,Culvert,Partial,108847.2,0.5,
11990,Culvert,Partial,108847.2,0.5,
11995,Culvert,Passable,108847.2,1,
12007,Culvert,Partial,108847.2,0.5,
12007,Culvert,Partial,108847.2,0.5,
12007,Culvert,Partial,108847.2,0.5,
12007,Culvert,Partial,108847.2,0.5,
12007,Bridge,Passable,370171,1,
12217,Culvert,Partial,108847.2,0.5,
12217,Culvert,Partial,108847.2,0.5,
12228,Culvert,Partial,108847.2,0.5,
12235,Falls,Unknown,455041.93,0.5,
12329,Culvert,Partial,108847.2,0.5,
12397,Bridge,Passable,370171,1,
12397,Culvert,Partial,108847.2,0.5,
12462,Bridge,Passable,370171,1,
12821,Bridge,Passable,370171,1,
12821,Bridge,Passable,370171,1,
12821,Dam,Partial,487195.2,0.5,
12831,Culvert,Passable,108847.2,1,
12842,Falls,Unknown,455041.93,0.5,
12906,Bridge,Passable,370171,1,
12915,Falls,Partial,455041.93,0.5,
12915,Falls,UnkAnad,455041.93,0.5,
12956,Culvert,Partial,108847.2,0.5,
12956,Culvert,Partial,108847.2,0.5,
13005,Culvert,Partial,108847.2,0.5,
13193,Culvert,Passable,108847.2,1,
13212,Culvert,Partial,108847.2,0.5,
13259,Culvert,Passable,108847.2,1,
13259,Culvert,Passable,108847.2,1,
13269,Culvert,Partial,108847.2,0.5,
13315,Bridge,Passable,370171,1,
13315,Falls,UnkAnad,455041.93,0.5,
13386,Culvert,Passable,108847.2,1,
13470,Culvert,Partial,108847.2,0.5,
13668,Culvert,Partial,108847.2,0.5,
13691,Bridge,Passable,370171,1,
13738,Culvert,Partial,108847.2,0.5,
13828,Culvert,Passable,108847.2,1,
13828,Culvert,Passable,108847.2,1,
13836,Culvert,Passable,108847.2,1,
13898,Culvert,Partial,108847.2,0.5,
13901,Culvert,Passable,108847.2,1,
13934,Culvert,Passable,108847.2,1,
13981,Culvert,Partial,108847.2,0.5,
13984,Bridge,Passable,370171,1,
13994,Culvert,Passable,108847.2,1,
13994,Culvert,Passable,108847.2,1,
14001,Falls,Unknown,455041.93,0.5,
14057,Falls,UnkAnad,455041.93,0.5,
14223,Culvert,Partial,108847.2,0.5,
14394,Culvert,Partial,108847.2,0.5,
14394,Culvert,Partial,108847.2,0.5,
14402,Bridge,Passable,370171,1,
14403,Falls,UnkAnad,455041.93,0.5,
14459,Bridge,Passable,370171,1,
14511,Culvert,Partial,108847.2,0.5,
14742,Culvert,Partial,108847.2,0.5,
14768,Culvert,Partial,108847.2,0.5,
14777,Bridge,Passable,370171,1,
14777,Culvert,Passable,108847.2,1,
14777,Bridge,Passable,370171,1,
14777,Culvert,Passable,108847.2,1,
14823,Culvert,Passable,108847.2,1,
14824,Culvert,Passable,108847.2,1,
14842,Culvert,Passable,108847.2,1,
14846,Bridge,Passable,370171,1,
14895,Falls,Unknown,455041.93,0.5,
14994,Dam,Partial,487195.2,0.5,
15046,Culvert,Partial,108847.2,0.5,
15046,Bridge,Passable,370171,1,
15054,Dam,Partial,487195.2,0.5,
15153,Falls,UnkAnad,455041.93,0.5,
15232,Culvert,Partial,108847.2,0.5,
15289,Culvert,Partial,108847.2,0.5,
15305,Culvert,Partial,108847.2,0.5,
15317,Culvert,Partial,108847.2,0.5,
15317,Culvert,Partial,108847.2,0.5,
15380,Culvert,Partial,108847.2,0.5,
15428,Culvert,Partial,108847.2,0.5,
15440,Culvert,Partial,108847.2,0.5,
15492,Culvert,Partial,108847.2,0.5,
15550,Culvert,Partial,108847.2,0.5,
15626,Culvert,Partial,108847.2,0.5,
15838,Culvert,Partial,108847.2,0.5,
15838,Culvert,Partial,108847.2,0.5,
15838,Culvert,Partial,108847.2,0.5,
15860,Culvert,Partial,108847.2,0.5,
15860,Culvert,Passable,108847.2,1,
15950,Culvert,Partial,108847.2,0.5,
15995,Falls,UnkAnad,455041.93,0.5,
15996,Culvert,Partial,108847.2,0.5,
16036,Culvert,Partial,108847.2,0.5,
16104,Culvert,Partial,108847.2,0.5,
16105,Culvert,Partial,108847.2,0.5,
16105,Culvert,Passable,108847.2,1,
16168,Culvert,Partial,108847.2,0.5,
16168,Culvert,Partial,108847.2,0.5,
16192,Culvert,Partial,108847.2,0.5,
16194,Culvert,Partial,108847.2,0.5,
16346,Bridge,Passable,370171,1,
16347,Falls,UnkAnad,455041.93,0.5,
16367,Culvert,Partial,108847.2,0.5,
16401,Falls,Unknown,455041.93,0.5,
16471,Culvert,Partial,108847.2,0.5,
16476,Culvert,Passable,108847.2,1,
16518,Culvert,Partial,108847.2,0.5,
16575,Falls,Unknown,455041.93,0.5,
16575,Falls,Unknown,455041.93,0.5,
16575,Falls,Unknown,455041.93,0.5,
16594,Bridge,Passable,370171,1,
16627,Bridge,Passable,370171,1,
16731,Bridge,Passable,370171,1,
16857,Bridge,Passable,370171,1,
16888,Dam,Partial,487195.2,0.5,
16899,Culvert,Partial,108847.2,0.5,
16908,Culvert,Partial,108847.2,0.5,
16959,Dam,Partial,487195.2,0.5,
16959,Dam,Partial,487195.2,0.5,
16959,Culvert,Partial,108847.2,0.5,
16974,Culvert,Partial,108847.2,0.5,
17024,Culvert,Partial,108847.2,0.5,
17026,Bridge,Passable,370171,1,
17037,Culvert,Passable,108847.2,1,
17064,Culvert,Partial,108847.2,0.5,
17114,Culvert,Partial,108847.2,0.5,
17153,Culvert,Partial,108847.2,0.5,
17182,Culvert,Passable,108847.2,1,
17203,Culvert,Partial,108847.2,0.5,
17259,Falls,Unknown,455041.93,0.5,
17273,Bridge,Passable,370171,1,
17367,Culvert,Partial,108847.2,0.5,
17469,Culvert,Partial,108847.2,0.5,
17506,Culvert,Partial,108847.2,0.5,
17538,Culvert,Partial,108847.2,0.5,
17579,Falls,UnkAnad,455041.93,0.5,
17654,Culvert,Partial,108847.2,0.5,
17654,Culvert,Passable,108847.2,1,
17743,Culvert,Partial,108847.2,0.5,
17743,CascadeGradientVelocity,Partial,455041.93,0.5,
17743,CascadeGradientVelocity,Partial,455041.93,0.5,
17743,Culvert,Passable,108847.2,1,
18042,Culvert,Passable,108847.2,1,
18042,Culvert,Partial,108847.2,0.5,
18042,Culvert,Partial,108847.2,0.5,
18077,Bridge,Passable,370171,1,
18142,Bridge,Passable,370171,1,
18142,Culvert,Partial,108847.2,0.5,
18170,Culvert,Passable,108847.2,1,
18255,Culvert,Passable,108847.2,1,
18255,Culvert,Partial,108847.2,0.5,
18255,Culvert,Passable,108847.2,1,
18363,Culvert,Partial,108847.2,0.5,
18665,Culvert,Partial,108847.2,0.5,
18667,Culvert,Passable,108847.2,1,
18667,Falls,UnkAnad,455041.93,0.5,
18732,Falls,Unknown,455041.93,0.5,
18750,Culvert,Passable,108847.2,1,
18750,Culvert,Passable,108847.2,1,
18750,Culvert,Passable,108847.2,1,
18750,Culvert,Passable,108847.2,1,
18808,Culvert,Passable,108847.2,1,
18808,Culvert,Passable,108847.2,1,
19236,Culvert,Partial,108847.2,0.5,
19249,Culvert,Passable,108847.2,1,
19249,Culvert,Passable,108847.2,1,
19249,Culvert,Partial,108847.2,0.5,
19268,Culvert,Partial,108847.2,0.5,
19350,Culvert,Partial,108847.2,0.5,
19388,Culvert,Partial,108847.2,0.5,
19423,Falls,Unknown,455041.93,0.5,
19423,Falls,Unknown,455041.93,0.5,
19423,Falls,Unknown,455041.93,0.5,
19468,Bridge,Passable,370171,1,
19820,Bridge,Passable,370171,1,
19820,Bridge,Passable,370171,1,
19820,Bridge,Partial,370171,0.5,
19820,Bridge,Passable,370171,1,
19820,Bridge,Passable,370171,1,
19820,Bridge,Partial,370171,0.5,
19880,Culvert,Passable,108847.2,1,
19891,Culvert,Passable,108847.2,1,
19919,Falls,UnkAnad,455041.93,0.5,
19921,Culvert,Partial,108847.2,0.5,
19998,Culvert,Passable,108847.2,1,
20034,Bridge,Passable,370171,1,
20053,Culvert,Partial,108847.2,0.5,
20096,Culvert,Partial,108847.2,0.5,
20096,Culvert,Partial,108847.2,0.5,
20114,Culvert,Partial,108847.2,0.5,
20186,Culvert,Partial,108847.2,0.5,
20330,Culvert,Passable,108847.2,1,
20358,Culvert,Partial,108847.2,0.5,
20381,Culvert,Passable,108847.2,1,
20470,Culvert,Partial,108847.2,0.5,
20562,Culvert,Partial,108847.2,0.5,
20593,Culvert,Passable,108847.2,1,
20762,Dam,Partial,487195.2,0.5,
20963,Culvert,Passable,108847.2,1,
21008,Culvert,Passable,108847.2,1,
21008,Culvert,Passable,108847.2,1,
21008,Culvert,Passable,108847.2,1,
21036,Bridge,Passable,370171,1,
21049,Culvert,Passable,108847.2,1,
21052,Culvert,Passable,108847.2,1,
21100,Culvert,Passable,108847.2,1,
21181,Culvert,Partial,108847.2,0.5,
21181,Culvert,Passable,108847.2,1,
21181,Culvert,Partial,108847.2,0.5,
21181,Culvert,Partial,108847.2,0.5,
21185,Culvert,Passable,108847.2,1,
21243,Culvert,Partial,108847.2,0.5,
21243,Bridge,Passable,370171,1,
21243,Bridge,Passable,370171,1,
21254,Culvert,Partial,108847.2,0.5,
21274,Bridge,Passable,370171,1,
21418,Culvert,Partial,108847.2,0.5,
21463,Culvert,Partial,108847.2,0.5,
21463,Falls,UnkAnad,455041.93,0.5,
21521,Culvert,Partial,108847.2,0.5,
21524,Culvert,Passable,108847.2,1,
21551,Culvert,Passable,108847.2,1,
21575,Culvert,Partial,108847.2,0.5,
21582,Falls,UnkAnad,455041.93,0.5,
21606,Culvert,Partial,108847.2,0.5,
21635,Culvert,Partial,108847.2,0.5,
21698,Culvert,Partial,108847.2,0.5,
21722,Culvert,Partial,108847.2,0.5,
21724,Culvert,Passable,108847.2,1,
21771,Culvert,Passable,108847.2,1,
21829,Culvert,Partial,108847.2,0.5,
21829,Culvert,Partial,108847.2,0.5,
21832,Falls,UnkAnad,455041.93,0.5,
21832,Falls,UnkAnad,455041.93,0.5,
22016,Culvert,Partial,108847.2,0.5,
22095,Culvert,Partial,108847.2,0.5,
22161,Culvert,Partial,108847.2,0.5,
22161,Culvert,Partial,108847.2,0.5,
22199,Bridge,Partial,370171,0.5,
22253,Culvert,Passable,108847.2,1,
22270,Culvert,Partial,108847.2,0.5,
22270,Culvert,Partial,108847.2,0.5,
22273,Bridge,Passable,370171,1,
22407,Culvert,Passable,108847.2,1,
22438,Culvert,Passable,108847.2,1,
22645,Culvert,Partial,108847.2,0.5,
22698,Culvert,Partial,108847.2,0.5,
22707,Falls,UnkAnad,455041.93,0.5,
22720,Bridge,Passable,370171,1,
22763,Culvert,Passable,108847.2,1,
22763,Culvert,Partial,108847.2,0.5,
22770,Bridge,Passable,370171,1,
22770,Culvert,Partial,108847.2,0.5,
22770,Falls,UnkAnad,455041.93,0.5,
22797,Bridge,Passable,370171,1,
22802,Culvert,Partial,108847.2,0.5,
22809,Culvert,Partial,108847.2,0.5,
22810,Culvert,Passable,108847.2,1,
22810,Culvert,Passable,108847.2,1,
22906,Culvert,Partial,108847.2,0.5,
22907,Culvert,Partial,108847.2,0.5,
22953,Culvert,Partial,108847.2,0.5,
22953,Culvert,Partial,108847.2,0.5,
22953,Culvert,Passable,108847.2,1,
22953,Culvert,Passable,108847.2,1,
22965,Dam,Partial,487195.2,0.5,
23194,Culvert,Partial,108847.2,0.5,
23208,Culvert,Partial,108847.2,0.5,
23245,Culvert,Partial,108847.2,0.5,
23254,Culvert,Passable,108847.2,1,
23258,Falls,UnkAnad,455041.93,0.5,
23270,Bridge,Passable,370171,1,
23429,Bridge,Passable,370171,1,
23443,Culvert,Passable,108847.2,1,
23506,Culvert,Passable,108847.2,1,
23533,Culvert,Partial,108847.2,0.5,
23560,Bridge,Passable,370171,1,
23795,Culvert,Partial,108847.2,0.5,
23798,Culvert,Partial,108847.2,0.5,
23859,Bridge,Passable,370171,1,
23914,Culvert,Passable,108847.2,1,
23961,Culvert,Partial,108847.2,0.5,
23990,Bridge,Passable,370171,1,
24039,Culvert,Partial,108847.2,0.5,
24041,Dam,Partial,487195.2,0.5,
24054,Culvert,Partial,108847.2,0.5,
24151,Culvert,Passable,108847.2,1,
24342,Culvert,Partial,108847.2,0.5,
24498,Culvert,Partial,108847.2,0.5,
24573,Culvert,Partial,108847.2,0.5,
24581,Culvert,Partial,108847.2,0.5,
24581,Culvert,Partial,108847.2,0.5,
24651,Culvert,Partial,108847.2,0.5,
24651,Culvert,Partial,108847.2,0.5,
24651,Culvert,Partial,108847.2,0.5,
24651,Culvert,Partial,108847.2,0.5,
24709,Culvert,Passable,108847.2,1,
24711,Culvert,Partial,108847.2,0.5,
24711,Culvert,Partial,108847.2,0.5,
24711,Culvert,Passable,108847.2,1,
24711,Culvert,Passable,108847.2,1,
24711,Culvert,Passable,108847.2,1,
24711,Culvert,Partial,108847.2,0.5,
25129,Culvert,Partial,108847.2,0.5,
25188,Bridge,Passable,370171,1,
25188,Bridge,Passable,370171,1,
25188,Bridge,Passable,370171,1,
25188,Culvert,Passable,108847.2,1,
25217,Bridge,Passable,370171,1,
25251,Culvert,Partial,108847.2,0.5,
25285,Culvert,Partial,108847.2,0.5,
25291,Culvert,Passable,108847.2,1,
25317,Bridge,Passable,370171,1,
25334,Culvert,Partial,108847.2,0.5,
25442,Falls,UnkAnad,455041.93,0.5,
25474,Dam,Partial,487195.2,0.5,
25587,Culvert,Passable,108847.2,1,
25615,Culvert,Partial,108847.2,0.5,
25638,Culvert,Partial,108847.2,0.5,
25638,Culvert,Partial,108847.2,0.5,
25714,Culvert,Partial,108847.2,0.5,
25756,Culvert,Passable,108847.2,1,
25756,Culvert,Partial,108847.2,0.5,
25756,Culvert,Partial,108847.2,0.5,
25756,Culvert,Partial,108847.2,0.5,
25756,Culvert,Partial,108847.2,0.5,
25810,Culvert,Partial,108847.2,0.5,
25813,Bridge,Passable,370171,1,
25849,Culvert,Passable,108847.2,1,
25908,Culvert,Partial,108847.2,0.5,
25928,Culvert,Partial,108847.2,0.5,
26127,Culvert,Partial,108847.2,0.5,
26210,Culvert,Partial,108847.2,0.5,
26229,Culvert,Passable,108847.2,1,
26269,Culvert,Partial,108847.2,0.5,
26269,Culvert,Partial,108847.2,0.5,
26285,Culvert,Partial,108847.2,0.5,
26392,Culvert,Partial,108847.2,0.5,
26796,Culvert,Partial,108847.2,0.5,
26825,Culvert,Passable,108847.2,1,
26850,Bridge,Passable,370171,1,
26855,Culvert,Passable,108847.2,1,
26857,Culvert,Passable,108847.2,1,
26938,Culvert,Passable,108847.2,1,
26950,CascadeGradientVelocity,Partial,455041.93,0.5,
26950,Falls,UnkAnad,455041.93,0.5,
26989,Culvert,Passable,108847.2,1,
26991,Bridge,Passable,370171,1,
27006,Bridge,Passable,370171,1,
27011,Culvert,Passable,108847.2,1,
27280,Falls,Unknown,455041.93,0.5,
27374,Culvert,Partial,108847.2,0.5,
27389,Culvert,Partial,108847.2,0.5,
27486,Culvert,Partial,108847.2,0.5,
27501,Culvert,Passable,108847.2,1,
27521,Falls,UnkAnad,455041.93,0.5,
27555,Culvert,Partial,108847.2,0.5,
27648,Culvert,Partial,108847.2,0.5,
27657,CascadeGradientVelocity,Partial,455041.93,0.5,
27666,Falls,UnkAnad,455041.93,0.5,
27745,Culvert,Partial,108847.2,0.5,
27798,Culvert,Passable,108847.2,1,
27982,Culvert,Partial,108847.2,0.5,
28004,Culvert,Partial,108847.2,0.5,
28020,Culvert,Passable,108847.2,1,
28196,Culvert,Partial,108847.2,0.5,
28203,Culvert,Passable,108847.2,1,
28203,Culvert,Partial,108847.2,0.5,
28203,Culvert,Partial,108847.2,0.5,
28261,Culvert,Partial,108847.2,0.5,
28343,Culvert,Partial,108847.2,0.5,
28348,Culvert,Passable,108847.2,1,
28530,Bridge,Passable,370171,1,
28692,Culvert,Partial,108847.2,0.5,
28778,Culvert,Passable,108847.2,1,
28834,Culvert,Partial,108847.2,0.5,
28834,Culvert,Passable,108847.2,1,
28977,Culvert,Passable,108847.2,1,
29167,Falls,UnkAnad,455041.93,0.5,
29242,Culvert,Partial,108847.2,0.5,
29366,Culvert,Partial,108847.2,0.5,
29417,Culvert,Partial,108847.2,0.5,
29418,Bridge,Passable,370171,1,
29492,Falls,UnkAnad,455041.93,0.5,
29569,Culvert,Partial,108847.2,0.5,
29769,Bridge,Passable,370171,1,
29841,Dam,Partial,487195.2,0.5,
29904,Culvert,Partial,108847.2,0.5,
29920,Culvert,Partial,108847.2,0.5,
29932,Culvert,Partial,108847.2,0.5,
30006,Culvert,Partial,108847.2,0.5,
30006,Culvert,Partial,108847.2,0.5,
30055,Culvert,Passable,108847.2,1,
30055,Culvert,Partial,108847.2,0.5,
30070,Culvert,Partial,108847.2,0.5,
30083,Bridge,Passable,370171,1,
30107,Culvert,Partial,108847.2,0.5,
30175,Culvert,Passable,108847.2,1,
30232,Culvert,Passable,108847.2,1,
30544,Culvert,Partial,108847.2,0.5,
30607,Culvert,Passable,108847.2,1,
30631,Culvert,Partial,108847.2,0.5,
30631,Culvert,Partial,108847.2,0.5,
30667,Culvert,Partial,108847.2,0.5,
30747,Culvert,Passable,108847.2,1,
30788,Culvert,Passable,108847.2,1,
31058,Culvert,Passable,108847.2,1,
31074,Culvert,Partial,108847.2,0.5,
31104,Culvert,Partial,108847.2,0.5,
31133,Culvert,Passable,108847.2,1,
31144,Culvert,Passable,108847.2,1,
31170,Culvert,Partial,108847.2,0.5,
31371,Culvert,Partial,108847.2,0.5,
31403,Culvert,Passable,108847.2,1,
31448,Culvert,Passable,108847.2,1,
31448,Culvert,Partial,108847.2,0.5,
31448,Culvert,Partial,108847.2,0.5,
31638,Bridge,Passable,370171,1,
31687,Culvert,Passable,108847.2,1,
31689,Culvert,Partial,108847.2,0.5,
31785,Culvert,Partial,108847.2,0.5,
31790,Culvert,Passable,108847.2,1,
31836,Bridge,Passable,370171,1,
31924,Bridge,Passable,370171,1,
32096,Culvert,Passable,108847.2,1,
32573,Culvert,Partial,108847.2,0.5,
32771,Dam,Partial,487195.2,0.5,
33070,Culvert,Partial,108847.2,0.5,
33075,Culvert,Passable,108847.2,1,
33082,Culvert,Partial,108847.2,0.5,
33211,Culvert,Passable,108847.2,1,
33272,Falls,UnkAnad,455041.93,0.5,
33299,Culvert,Partial,108847.2,0.5,
33338,Culvert,Partial,108847.2,0.5,
33338,Culvert,Partial,108847.2,0.5,
33355,Culvert,Partial,108847.2,0.5,
33579,Culvert,Partial,108847.2,0.5,
33686,Culvert,Partial,108847.2,0.5,
33743,Culvert,Passable,108847.2,1,
33845,Culvert,Partial,108847.2,0.5,
33898,Bridge,Passable,370171,1,
34076,Culvert,Partial,108847.2,0.5,
34079,Bridge,Passable,370171,1,
34094,Bridge,Passable,370171,1,
34260,Culvert,Partial,108847.2,0.5,
34519,Culvert,Partial,108847.2,0.5,
34519,Culvert,Partial,108847.2,0.5,
34585,Culvert,Partial,108847.2,0.5,
34625,Culvert,Partial,108847.2,0.5,
34680,Culvert,Partial,108847.2,0.5,
34680,Culvert,Partial,108847.2,0.5,
34790,Culvert,Partial,108847.2,0.5,
34795,Culvert,Partial,108847.2,0.5,
35067,Culvert,Partial,108847.2,0.5,
35259,Culvert,Partial,108847.2,0.5,
35522,Culvert,Passable,108847.2,1,
35551,Culvert,Passable,108847.2,1,
35823,Culvert,Partial,108847.2,0.5,
35929,Culvert,Partial,108847.2,0.5,
35966,Culvert,Partial,108847.2,0.5,
35989,Culvert,Partial,108847.2,0.5,
36084,Culvert,Partial,108847.2,0.5,
36084,Culvert,Partial,108847.2,0.5,
36084,Culvert,Partial,108847.2,0.5,
36512,Bridge,Passable,370171,1,
36818,Culvert,Passable,108847.2,1,
37309,Culvert,Passable,108847.2,1,
37329,Culvert,Passable,108847.2,1,
37690,Falls,UnkAnad,455041.93,0.5,
38497,Culvert,Partial,108847.2,0.5,
38892,Falls,UnkAnad,455041.93,0.5,
38892,Falls,UnkAnad,455041.93,0.5,
39065,Culvert,Partial,108847.2,0.5,
39065,Culvert,Partial,108847.2,0.5,
39065,Culvert,Partial,108847.2,0.5,
39065,Culvert,Partial,108847.2,0.5,
39155,Culvert,Partial,108847.2,0.5,
39368,Culvert,Partial,108847.2,0.5,
39868,Culvert,Passable,108847.2,1,
39957,Falls,UnkAnad,455041.93,0.5,
39959,Culvert,Partial,108847.2,0.5,
41116,Bridge,Passable,370171,1,
41854,Culvert,Partial,108847.2,0.5,
42743,Culvert,Partial,108847.2,0.5,
42928,Bridge,Passable,370171,1,
43095,Culvert,Partial,108847.2,0.5,
